target,const,pass_index,start,end,peak_time,peak_el,sample_count
STARLINK-35232,STARLINK,5,19:06,19:06,19:06,5.56,5
STARLINK-35234,STARLINK,1,21:04,21:04,21:04,10.21,4
STARLINK-35234,STARLINK,2,21:06,21:06,21:06,23.3,4
STARLINK-35234,STARLINK,3,21:08,21:08,21:08,28.49,4
STARLINK-35234,STARLINK,4,21:10,21:10,21:10,15.16,4
STARLINK-35236,STARLINK,1,19:42,19:42,19:42,7.83,7
STARLINK-35236,STARLINK,2,19:44,19:44,19:44,9.68,7
STARLINK-35236,STARLINK,3,19:46,19:46,19:46,6.06,7
STARLINK-35236,STARLINK,4,21:18,21:18,21:18,10.33,7
STARLINK-35236,STARLINK,5,21:20,21:20,21:20,24.97,7
STARLINK-35236,STARLINK,6,21:22,21:22,21:22,29.26,7
STARLINK-35236,STARLINK,7,21:24,21:24,21:24,13.59,7
STARLINK-35237,STARLINK,1,20:04,20:04,20:04,6.36,6
STARLINK-35237,STARLINK,2,20:06,20:06,20:06,7.04,6
STARLINK-35237,STARLINK,3,21:40,21:40,21:40,12.33,6
STARLINK-35237,STARLINK,4,21:42,21:42,21:42,32.99,6
STARLINK-35237,STARLINK,5,21:44,21:44,21:44,38.08,6
STARLINK-35237,STARLINK,6,21:46,21:46,21:46,14.78,6
STARLINK-35239,STARLINK,1,20:18,20:18,20:18,10.33,7
STARLINK-35239,STARLINK,2,20:20,20:20,20:20,12.23,7
STARLINK-35239,STARLINK,3,20:22,20:22,20:22,7.45,7
STARLINK-35239,STARLINK,4,21:54,21:54,21:54,9.31,7
STARLINK-35239,STARLINK,5,21:56,21:56,21:56,21.61,7
STARLINK-35239,STARLINK,6,21:58,21:58,21:58,24.85,7
STARLINK-35239,STARLINK,7,22:00,22:00,22:00,12.37,7
STARLINK-35240,STARLINK,1,19:32,19:32,19:32,13.85,6
STARLINK-35240,STARLINK,2,19:34,19:34,19:34,31.07,6
STARLINK-35240,STARLINK,3,19:36,19:36,19:36,31.36,6
STARLINK-35240,STARLINK,4,19:38,19:38,19:38,14.02,6
STARLINK-35240,STARLINK,5,21:08,21:08,21:08,5.1,6
STARLINK-35240,STARLINK,6,21:10,21:10,21:10,6.25,6
STARLINK-35241,STARLINK,1,18:14,18:14,18:14,7.49,8
STARLINK-35241,STARLINK,2,18:16,18:16,18:16,17.09,8
STARLINK-35241,STARLINK,3,18:18,18:18,18:18,20.15,8
STARLINK-35241,STARLINK,4,18:20,18:20,18:20,11.2,8
STARLINK-35241,STARLINK,5,19:52,19:52,19:52,6.89,8
STARLINK-35241,STARLINK,6,19:54,19:54,19:54,13.99,8
STARLINK-35241,STARLINK,7,19:56,19:56,19:56,14.42,8
STARLINK-35241,STARLINK,8,19:58,19:58,19:58,7.56,8
STARLINK-35242,STARLINK,1,18:54,18:54,18:54,16.44,4
STARLINK-35242,STARLINK,2,18:56,18:56,18:56,52.09,4
STARLINK-35242,STARLINK,3,18:58,18:58,18:58,40.45,4
STARLINK-35242,STARLINK,4,19:00,19:00,19:00,13.27,4
STARLINK-35243,STARLINK,1,20:06,20:06,20:06,10.03,8
STARLINK-35243,STARLINK,2,20:08,20:08,20:08,19.34,8
STARLINK-35243,STARLINK,3,20:10,20:10,20:10,17.98,8
STARLINK-35243,STARLINK,4,20:12,20:12,20:12,8.38,8
STARLINK-35243,STARLINK,5,21:44,21:44,21:44,9.13,8
STARLINK-35243,STARLINK,6,21:46,21:46,21:46,15.43,8
STARLINK-35243,STARLINK,7,21:48,21:48,21:48,13.15,8
STARLINK-35243,STARLINK,8,21:50,21:50,21:50,5.69,8
STARLINK-35244,STARLINK,1,19:02,19:02,19:02,5.83,8
STARLINK-35244,STARLINK,2,19:04,19:04,19:04,12.88,8
STARLINK-35244,STARLINK,3,19:06,19:06,19:06,14.39,8
STARLINK-35244,STARLINK,4,19:08,19:08,19:08,8.14,8
STARLINK-35244,STARLINK,5,20:40,20:40,20:40,9.53,8
STARLINK-35244,STARLINK,6,20:42,20:42,20:42,19.41,8
STARLINK-35244,STARLINK,7,20:44,20:44,20:44,19.34,8
STARLINK-35244,STARLINK,8,20:46,20:46,20:46,9.46,8
STARLINK-35245,STARLINK,1,21:32,21:32,21:32,17.01,4
STARLINK-35245,STARLINK,2,21:34,21:34,21:34,49.83,4
STARLINK-35245,STARLINK,3,21:36,21:36,21:36,48.26,4
STARLINK-35245,STARLINK,4,21:38,21:38,21:38,16.52,4
STARLINK-35246,STARLINK,1,19:04,19:04,19:04,5.32,8
STARLINK-35246,STARLINK,2,19:06,19:06,19:06,12.11,8
STARLINK-35246,STARLINK,3,19:08,19:08,19:08,14.32,8
STARLINK-35246,STARLINK,4,19:10,19:10,19:10,9.06,8
STARLINK-35246,STARLINK,5,20:38,20:38,20:38,5.12,8
STARLINK-35246,STARLINK,6,20:40,20:40,20:40,13.47,8
STARLINK-35246,STARLINK,7,20:42,20:42,20:42,18.64,8
STARLINK-35246,STARLINK,8,20:44,20:44,20:44,13.27,8
STARLINK-35247,STARLINK,1,21:12,21:12,21:12,16.27,4
STARLINK-35247,STARLINK,2,21:14,21:14,21:14,48.69,4
STARLINK-35247,STARLINK,3,21:16,21:16,21:16,38.04,4
STARLINK-35247,STARLINK,4,21:18,21:18,21:18,12.9,4
STARLINK-35248,STARLINK,1,20:24,20:24,20:24,5.96,5
STARLINK-35248,STARLINK,2,21:54,21:54,21:54,5.32,5
STARLINK-35248,STARLINK,3,21:56,21:56,21:56,17.29,5
STARLINK-35248,STARLINK,4,21:58,21:58,21:58,36.67,5
STARLINK-35248,STARLINK,5,22:00,22:00,22:00,28.64,5
STARLINK-3525,STARLINK,1,20:46,20:46,20:46,6.49,3
STARLINK-3525,STARLINK,2,20:48,20:48,20:48,8.62,3
STARLINK-3525,STARLINK,3,20:50,20:50,20:50,6.36,3
STARLINK-35250,STARLINK,1,21:50,21:50,21:50,5.4,5
STARLINK-35250,STARLINK,2,21:52,21:52,21:52,17.88,5
STARLINK-35250,STARLINK,3,21:54,21:54,21:54,41.25,5
STARLINK-35250,STARLINK,4,21:56,21:56,21:56,32.02,5
STARLINK-35250,STARLINK,5,21:58,21:58,21:58,12.68,5
STARLINK-35251,STARLINK,1,20:48,20:48,20:48,5.79,4
STARLINK-35251,STARLINK,2,20:50,20:50,20:50,13.84,4
STARLINK-35251,STARLINK,3,20:52,20:52,20:52,17.58,4
STARLINK-35251,STARLINK,4,20:54,20:54,20:54,11.6,4
STARLINK-35252,STARLINK,1,19:14,19:14,19:14,8.65,7
STARLINK-35252,STARLINK,2,19:16,19:16,19:16,20.98,7
STARLINK-35252,STARLINK,3,19:18,19:18,19:18,26.32,7
STARLINK-35252,STARLINK,4,19:20,19:20,19:20,13.6,7
STARLINK-35252,STARLINK,5,20:54,20:54,20:54,10.75,7
STARLINK-35252,STARLINK,6,20:56,20:56,20:56,11.57,7
STARLINK-35252,STARLINK,7,20:58,20:58,20:58,6.38,7
STARLINK-35253,STARLINK,1,21:08,21:08,21:08,11.34,4
STARLINK-35253,STARLINK,2,21:10,21:10,21:10,26.41,4
STARLINK-35253,STARLINK,3,21:12,21:12,21:12,32.0,4
STARLINK-35253,STARLINK,4,21:14,21:14,21:14,15.84,4
STARLINK-35254,STARLINK,1,19:40,19:40,19:40,15.97,4
STARLINK-35254,STARLINK,2,19:42,19:42,19:42,39.44,4
STARLINK-35254,STARLINK,3,19:44,19:44,19:44,37.01,4
STARLINK-35254,STARLINK,4,19:46,19:46,19:46,14.72,4
STARLINK-35255,STARLINK,1,20:42,20:42,20:42,10.3,3
STARLINK-35255,STARLINK,2,20:44,20:44,20:44,13.56,3
STARLINK-35255,STARLINK,3,20:46,20:46,20:46,9.61,3
STARLINK-35256,STARLINK,1,20:36,20:36,20:36,16.89,4
STARLINK-35256,STARLINK,2,20:38,20:38,20:38,48.44,4
STARLINK-35256,STARLINK,3,20:40,20:40,20:40,34.71,4
STARLINK-35256,STARLINK,4,20:42,20:42,20:42,11.99,4
STARLINK-35258,STARLINK,1,20:36,20:36,20:36,9.78,5
STARLINK-35258,STARLINK,2,20:38,20:38,20:38,29.55,5
STARLINK-35258,STARLINK,3,20:40,20:40,20:40,66.42,5
STARLINK-35258,STARLINK,4,20:42,20:42,20:42,21.2,5
STARLINK-35258,STARLINK,5,20:44,20:44,20:44,6.42,5
STARLINK-35259,STARLINK,1,18:12,18:12,18:12,7.59,4
STARLINK-35259,STARLINK,2,18:14,18:14,18:14,14.34,4
STARLINK-35259,STARLINK,3,18:16,18:16,18:16,13.72,4
STARLINK-35259,STARLINK,4,18:18,18:18,18:18,6.68,4
STARLINK-3526,STARLINK,1,21:54,21:54,21:54,10.94,4
STARLINK-3526,STARLINK,2,21:56,21:56,21:56,18.62,4
STARLINK-3526,STARLINK,3,21:58,21:58,21:58,17.25,4
STARLINK-3526,STARLINK,4,22:00,22:00,22:00,8.97,4
STARLINK-35260,STARLINK,1,21:36,21:36,21:36,5.14,1
STARLINK-35261,STARLINK,1,21:42,21:42,21:42,5.35,5
STARLINK-35261,STARLINK,2,21:44,21:44,21:44,18.41,5
STARLINK-35261,STARLINK,3,21:46,21:46,21:46,50.12,5
STARLINK-35261,STARLINK,4,21:48,21:48,21:48,39.26,5
STARLINK-35261,STARLINK,5,21:50,21:50,21:50,14.32,5
STARLINK-35262,STARLINK,1,19:18,19:18,19:18,5.8,8
STARLINK-35262,STARLINK,2,19:20,19:20,19:20,17.57,8
STARLINK-35262,STARLINK,3,19:22,19:22,19:22,31.62,8
STARLINK-35262,STARLINK,4,19:24,19:24,19:24,19.92,8
STARLINK-35262,STARLINK,5,19:26,19:26,19:26,7.2,8
STARLINK-35262,STARLINK,6,20:58,20:58,20:58,7.73,8
STARLINK-35262,STARLINK,7,21:00,21:00,21:00,10.6,8
STARLINK-35262,STARLINK,8,21:02,21:02,21:02,7.51,8
STARLINK-35263,STARLINK,1,20:46,20:46,20:46,12.03,3
STARLINK-35263,STARLINK,2,20:48,20:48,20:48,15.47,3
STARLINK-35263,STARLINK,3,20:50,20:50,20:50,10.57,3
STARLINK-35266,STARLINK,1,18:56,18:56,18:56,5.23,7
STARLINK-35266,STARLINK,2,18:58,18:58,18:58,7.96,7
STARLINK-35266,STARLINK,3,19:00,19:00,19:00,6.22,7
STARLINK-35266,STARLINK,4,20:30,20:30,20:30,14.21,7
STARLINK-35266,STARLINK,5,20:32,20:32,20:32,28.58,7
STARLINK-35266,STARLINK,6,20:34,20:34,20:34,25.59,7
STARLINK-35266,STARLINK,7,20:36,20:36,20:36,11.58,7
STARLINK-35267,STARLINK,1,21:20,21:20,21:20,14.53,4
STARLINK-35267,STARLINK,2,21:22,21:22,21:22,37.92,4
STARLINK-35267,STARLINK,3,21:24,21:24,21:24,43.52,4
STARLINK-35267,STARLINK,4,21:26,21:26,21:26,17.01,4
STARLINK-35268,STARLINK,1,19:38,19:38,19:38,10.15,6
STARLINK-35268,STARLINK,2,19:40,19:40,19:40,25.23,6
STARLINK-35268,STARLINK,3,19:42,19:42,19:42,35.85,6
STARLINK-35268,STARLINK,4,19:44,19:44,19:44,18.54,6
STARLINK-35268,STARLINK,5,19:46,19:46,19:46,6.21,6
STARLINK-35268,STARLINK,6,21:16,21:16,21:16,6.6,6
STARLINK-35269,STARLINK,1,20:34,20:34,20:34,7.38,3
STARLINK-35269,STARLINK,2,20:36,20:36,20:36,10.18,3
STARLINK-35269,STARLINK,3,20:38,20:38,20:38,7.5,3
STARLINK-3527,STARLINK,1,21:00,21:00,21:00,6.72,4
STARLINK-3527,STARLINK,2,21:02,21:02,21:02,12.3,4
STARLINK-3527,STARLINK,3,21:04,21:04,21:04,12.66,4
STARLINK-3527,STARLINK,4,21:06,21:06,21:06,7.36,4
STARLINK-35271,STARLINK,1,19:26,19:26,19:26,7.27,8
STARLINK-35271,STARLINK,2,19:28,19:28,19:28,17.73,8
STARLINK-35271,STARLINK,3,19:30,19:30,19:30,24.31,8
STARLINK-35271,STARLINK,4,19:32,19:32,19:32,15.54,8
STARLINK-35271,STARLINK,5,19:34,19:34,19:34,5.55,8
STARLINK-35271,STARLINK,6,21:02,21:02,21:02,7.46,8
STARLINK-35271,STARLINK,7,21:04,21:04,21:04,10.89,8
STARLINK-35271,STARLINK,8,21:06,21:06,21:06,8.53,8
STARLINK-35273,STARLINK,1,18:54,18:54,18:54,6.57,6
STARLINK-35273,STARLINK,2,18:56,18:56,18:56,5.13,6
STARLINK-35273,STARLINK,3,20:26,20:26,20:26,14.75,6
STARLINK-35273,STARLINK,4,20:28,20:28,20:28,31.76,6
STARLINK-35273,STARLINK,5,20:30,20:30,20:30,29.07,6
STARLINK-35273,STARLINK,6,20:32,20:32,20:32,12.77,6
STARLINK-35274,STARLINK,1,18:30,18:30,18:30,5.66,3
STARLINK-35274,STARLINK,2,18:32,18:32,18:32,8.7,3
STARLINK-35274,STARLINK,3,18:34,18:34,18:34,6.69,3
STARLINK-35276,STARLINK,1,19:30,19:30,19:30,5.49,5
STARLINK-35276,STARLINK,2,21:04,21:04,21:04,13.41,5
STARLINK-35276,STARLINK,3,21:06,21:06,21:06,36.71,5
STARLINK-35276,STARLINK,4,21:08,21:08,21:08,38.99,5
STARLINK-35276,STARLINK,5,21:10,21:10,21:10,14.36,5
STARLINK-35277,STARLINK,1,19:50,19:50,19:50,10.57,5
STARLINK-35277,STARLINK,2,19:52,19:52,19:52,31.91,5
STARLINK-35277,STARLINK,3,19:54,19:54,19:54,66.74,5
STARLINK-35277,STARLINK,4,19:56,19:56,19:56,20.21,5
STARLINK-35277,STARLINK,5,19:58,19:58,19:58,5.93,5
STARLINK-35280,STARLINK,1,20:30,20:30,20:30,7.78,5
STARLINK-35280,STARLINK,2,20:32,20:32,20:32,23.36,5
STARLINK-35280,STARLINK,3,20:34,20:34,20:34,50.12,5
STARLINK-35280,STARLINK,4,20:36,20:36,20:36,22.56,5
STARLINK-35280,STARLINK,5,20:38,20:38,20:38,7.39,5
STARLINK-35281,STARLINK,1,19:08,19:08,19:08,9.13,8
STARLINK-35281,STARLINK,2,19:10,19:10,19:10,19.67,8
STARLINK-35281,STARLINK,3,19:12,19:12,19:12,20.98,8
STARLINK-35281,STARLINK,4,19:14,19:14,19:14,10.53,8
STARLINK-35281,STARLINK,5,20:46,20:46,20:46,7.21,8
STARLINK-35281,STARLINK,6,20:48,20:48,20:48,13.56,8
STARLINK-35281,STARLINK,7,20:50,20:50,20:50,13.05,8
STARLINK-35281,STARLINK,8,20:52,20:52,20:52,6.41,8
STARLINK-35282,STARLINK,1,19:08,19:08,19:08,6.44,7
STARLINK-35282,STARLINK,2,19:10,19:10,19:10,13.99,7
STARLINK-35282,STARLINK,3,19:12,19:12,19:12,16.21,7
STARLINK-35282,STARLINK,4,19:14,19:14,19:14,9.92,7
STARLINK-35282,STARLINK,5,20:44,20:44,20:44,12.21,7
STARLINK-35282,STARLINK,6,20:46,20:46,20:46,16.33,7
STARLINK-35282,STARLINK,7,20:48,20:48,20:48,11.57,7
STARLINK-35283,STARLINK,1,18:52,18:52,18:52,5.57,5
STARLINK-35283,STARLINK,2,20:28,20:28,20:28,14.04,5
STARLINK-35283,STARLINK,3,20:30,20:30,20:30,41.48,5
STARLINK-35283,STARLINK,4,20:32,20:32,20:32,49.61,5
STARLINK-35283,STARLINK,5,20:34,20:34,20:34,16.45,5
STARLINK-35285,STARLINK,1,20:14,20:14,20:14,15.46,4
STARLINK-35285,STARLINK,2,20:16,20:16,20:16,40.89,4
STARLINK-35285,STARLINK,3,20:18,20:18,20:18,42.94,4
STARLINK-35285,STARLINK,4,20:20,20:20,20:20,16.37,4
STARLINK-35286,STARLINK,1,19:04,19:04,19:04,7.82,7
STARLINK-35286,STARLINK,2,19:06,19:06,19:06,11.04,7
STARLINK-35286,STARLINK,3,19:08,19:08,19:08,8.44,7
STARLINK-35286,STARLINK,4,20:38,20:38,20:38,12.87,7
STARLINK-35286,STARLINK,5,20:40,20:40,20:40,22.88,7
STARLINK-35286,STARLINK,6,20:42,20:42,20:42,19.72,7
STARLINK-35286,STARLINK,7,20:44,20:44,20:44,9.13,7
STARLINK-35289,STARLINK,1,19:50,19:50,19:50,12.74,5
STARLINK-35289,STARLINK,2,19:52,19:52,19:52,34.51,5
STARLINK-35289,STARLINK,3,19:54,19:54,19:54,51.7,5
STARLINK-35289,STARLINK,4,19:56,19:56,19:56,20.01,5
STARLINK-35289,STARLINK,5,19:58,19:58,19:58,6.24,5
STARLINK-3529,STARLINK,1,21:36,21:36,21:36,7.0,4
STARLINK-3529,STARLINK,2,21:38,21:38,21:38,11.62,4
STARLINK-3529,STARLINK,3,21:40,21:40,21:40,10.9,4
STARLINK-3529,STARLINK,4,21:42,21:42,21:42,5.63,4
STARLINK-35290,STARLINK,1,19:38,19:38,19:38,14.45,4
STARLINK-35290,STARLINK,2,19:40,19:40,19:40,43.09,4
STARLINK-35290,STARLINK,3,19:42,19:42,19:42,43.63,4
STARLINK-35290,STARLINK,4,19:44,19:44,19:44,14.59,4
STARLINK-35291,STARLINK,1,18:34,18:34,18:34,6.63,2
STARLINK-35291,STARLINK,2,18:36,18:36,18:36,7.53,2
STARLINK-35293,STARLINK,1,20:26,20:26,20:26,11.81,4
STARLINK-35293,STARLINK,2,20:28,20:28,20:28,30.86,4
STARLINK-35293,STARLINK,3,20:30,20:30,20:30,36.51,4
STARLINK-35293,STARLINK,4,20:32,20:32,20:32,14.78,4
STARLINK-35295,STARLINK,1,18:30,18:30,18:30,8.93,2
STARLINK-35295,STARLINK,2,18:32,18:32,18:32,7.93,2
STARLINK-35296,STARLINK,1,19:30,19:30,19:30,8.24,8
STARLINK-35296,STARLINK,2,19:32,19:32,19:32,20.01,8
STARLINK-35296,STARLINK,3,19:34,19:34,19:34,27.67,8
STARLINK-35296,STARLINK,4,19:36,19:36,19:36,16.66,8
STARLINK-35296,STARLINK,5,19:38,19:38,19:38,5.84,8
STARLINK-35296,STARLINK,6,21:06,21:06,21:06,6.51,8
STARLINK-35296,STARLINK,7,21:08,21:08,21:08,9.36,8
STARLINK-35296,STARLINK,8,21:10,21:10,21:10,7.1,8
STARLINK-35297,STARLINK,1,20:00,20:00,20:00,9.93,8
STARLINK-35297,STARLINK,2,20:02,20:02,20:02,16.94,8
STARLINK-35297,STARLINK,3,20:04,20:04,20:04,14.25,8
STARLINK-35297,STARLINK,4,20:06,20:06,20:06,6.11,8
STARLINK-35297,STARLINK,5,21:38,21:38,21:38,11.97,8
STARLINK-35297,STARLINK,6,21:40,21:40,21:40,18.75,8
STARLINK-35297,STARLINK,7,21:42,21:42,21:42,14.04,8
STARLINK-35297,STARLINK,8,21:44,21:44,21:44,5.41,8
STARLINK-35298,STARLINK,1,19:58,19:58,19:58,10.95,5
STARLINK-35298,STARLINK,2,20:00,20:00,20:00,31.86,5
STARLINK-35298,STARLINK,3,20:02,20:02,20:02,52.68,5
STARLINK-35298,STARLINK,4,20:04,20:04,20:04,18.43,5
STARLINK-35298,STARLINK,5,20:06,20:06,20:06,5.24,5
STARLINK-35299,STARLINK,1,18:04,18:04,18:04,8.41,4
STARLINK-35299,STARLINK,2,18:06,18:06,18:06,17.03,4
STARLINK-35299,STARLINK,3,18:08,18:08,18:08,17.23,4
STARLINK-35299,STARLINK,4,18:10,18:10,18:10,8.7,4
STARLINK-35300,STARLINK,1,19:08,19:08,19:08,9.22,7
STARLINK-35300,STARLINK,2,19:10,19:10,19:10,12.79,7
STARLINK-35300,STARLINK,3,19:12,19:12,19:12,9.64,7
STARLINK-35300,STARLINK,4,20:42,20:42,20:42,12.0,7
STARLINK-35300,STARLINK,5,20:44,20:44,20:44,20.34,7
STARLINK-35300,STARLINK,6,20:46,20:46,20:46,17.34,7
STARLINK-35300,STARLINK,7,20:48,20:48,20:48,8.01,7
STARLINK-35301,STARLINK,1,19:44,19:44,19:44,12.44,4
STARLINK-35301,STARLINK,2,19:46,19:46,19:46,37.81,4
STARLINK-35301,STARLINK,3,19:48,19:48,19:48,56.57,4
STARLINK-35301,STARLINK,4,19:50,19:50,19:50,17.47,4
STARLINK-35302,STARLINK,1,19:48,19:48,19:48,7.99,5
STARLINK-35302,STARLINK,2,19:50,19:50,19:50,25.04,5
STARLINK-35302,STARLINK,3,19:52,19:52,19:52,83.47,5
STARLINK-35302,STARLINK,4,19:54,19:54,19:54,25.68,5
STARLINK-35302,STARLINK,5,19:56,19:56,19:56,8.23,5
STARLINK-35303,STARLINK,1,20:30,20:30,20:30,11.88,5
STARLINK-35303,STARLINK,2,20:32,20:32,20:32,36.15,5
STARLINK-35303,STARLINK,3,20:34,20:34,20:34,60.12,5
STARLINK-35303,STARLINK,4,20:36,20:36,20:36,18.26,5
STARLINK-35303,STARLINK,5,20:38,20:38,20:38,5.01,5
STARLINK-35304,STARLINK,1,19:46,19:46,19:46,12.67,4
STARLINK-35304,STARLINK,2,19:48,19:48,19:48,38.63,4
STARLINK-35304,STARLINK,3,19:50,19:50,19:50,55.35,4
STARLINK-35304,STARLINK,4,19:52,19:52,19:52,17.19,4
STARLINK-35307,STARLINK,1,19:38,19:38,19:38,5.08,8
STARLINK-35307,STARLINK,2,19:40,19:40,19:40,8.62,8
STARLINK-35307,STARLINK,3,19:42,19:42,19:42,7.24,8
STARLINK-35307,STARLINK,4,21:14,21:14,21:14,6.34,8
STARLINK-35307,STARLINK,5,21:16,21:16,21:16,18.97,8
STARLINK-35307,STARLINK,6,21:18,21:18,21:18,35.29,8
STARLINK-35307,STARLINK,7,21:20,21:20,21:20,20.83,8
STARLINK-35307,STARLINK,8,21:22,21:22,21:22,7.38,8
STARLINK-35308,STARLINK,1,19:40,19:40,19:40,7.26,5
STARLINK-35308,STARLINK,2,19:42,19:42,19:42,23.14,5
STARLINK-35308,STARLINK,3,19:44,19:44,19:44,72.95,5
STARLINK-35308,STARLINK,4,19:46,19:46,19:46,27.31,5
STARLINK-35308,STARLINK,5,19:48,19:48,19:48,8.91,5
STARLINK-35310,STARLINK,1,18:00,18:00,18:00,21.63,3
STARLINK-35310,STARLINK,2,18:02,18:02,18:02,19.3,3
STARLINK-35310,STARLINK,3,18:04,18:04,18:04,8.67,3
STARLINK-35311,STARLINK,1,19:46,19:46,19:46,7.2,8
STARLINK-35311,STARLINK,2,19:48,19:48,19:48,11.31,8
STARLINK-35311,STARLINK,3,19:50,19:50,19:50,9.12,8
STARLINK-35311,STARLINK,4,21:22,21:22,21:22,6.11,8
STARLINK-35311,STARLINK,5,21:24,21:24,21:24,17.37,8
STARLINK-35311,STARLINK,6,21:26,21:26,21:26,27.88,8
STARLINK-35311,STARLINK,7,21:28,21:28,21:28,17.3,8
STARLINK-35311,STARLINK,8,21:30,21:30,21:30,6.07,8
STARLINK-35312,STARLINK,1,19:10,19:10,19:10,5.78,6
STARLINK-35312,STARLINK,2,19:12,19:12,19:12,6.22,6
STARLINK-35312,STARLINK,3,20:46,20:46,20:46,13.09,6
STARLINK-35312,STARLINK,4,20:48,20:48,20:48,36.09,6
STARLINK-35312,STARLINK,5,20:50,20:50,20:50,39.81,6
STARLINK-35312,STARLINK,6,20:52,20:52,20:52,14.66,6
STARLINK-35313,STARLINK,1,22:00,22:00,22:00,6.44,1
STARLINK-35314,STARLINK,1,18:36,18:36,18:36,5.76,8
STARLINK-35314,STARLINK,2,18:38,18:38,18:38,8.35,8
STARLINK-35314,STARLINK,3,18:40,18:40,18:40,6.02,8
STARLINK-35314,STARLINK,4,20:12,20:12,20:12,8.64,8
STARLINK-35314,STARLINK,5,20:14,20:14,20:14,23.4,8
STARLINK-35314,STARLINK,6,20:16,20:16,20:16,36.26,8
STARLINK-35314,STARLINK,7,20:18,20:18,20:18,17.64,8
STARLINK-35314,STARLINK,8,20:20,20:20,20:20,5.47,8
STARLINK-35315,STARLINK,1,19:18,19:18,19:18,5.85,7
STARLINK-35315,STARLINK,2,19:20,19:20,19:20,19.68,7
STARLINK-35315,STARLINK,3,19:22,19:22,19:22,62.96,7
STARLINK-35315,STARLINK,4,19:24,19:24,19:24,34.7,7
STARLINK-35315,STARLINK,5,19:26,19:26,19:26,11.73,7
STARLINK-35315,STARLINK,6,21:00,21:00,21:00,5.36,7
STARLINK-35315,STARLINK,7,21:02,21:02,21:02,5.83,7
STARLINK-35318,STARLINK,1,18:02,18:02,18:02,10.49,5
STARLINK-35318,STARLINK,2,18:04,18:04,18:04,31.61,5
STARLINK-35318,STARLINK,3,18:06,18:06,18:06,65.94,5
STARLINK-35318,STARLINK,4,18:08,18:08,18:08,20.25,5
STARLINK-35318,STARLINK,5,18:10,18:10,18:10,5.95,5
STARLINK-3532,STARLINK,1,21:42,21:42,21:42,9.73,3
STARLINK-3532,STARLINK,2,21:44,21:44,21:44,13.99,3
STARLINK-3532,STARLINK,3,21:46,21:46,21:46,11.38,3
STARLINK-35320,STARLINK,1,18:58,18:58,18:58,11.26,7
STARLINK-35320,STARLINK,2,19:00,19:00,19:00,16.64,7
STARLINK-35320,STARLINK,3,19:02,19:02,19:02,12.1,7
STARLINK-35320,STARLINK,4,20:34,20:34,20:34,5.47,7
STARLINK-35320,STARLINK,5,20:36,20:36,20:36,14.37,7
STARLINK-35320,STARLINK,6,20:38,20:38,20:38,19.53,7
STARLINK-35320,STARLINK,7,20:40,20:40,20:40,12.49,7
STARLINK-35321,STARLINK,1,18:20,18:20,18:20,6.24,3
STARLINK-35321,STARLINK,2,18:22,18:22,18:22,11.37,3
STARLINK-35321,STARLINK,3,18:24,18:24,18:24,10.52,3
STARLINK-35324,STARLINK,1,19:12,19:12,19:12,14.41,7
STARLINK-35324,STARLINK,2,19:14,19:14,19:14,24.78,7
STARLINK-35324,STARLINK,3,19:16,19:16,19:16,17.85,7
STARLINK-35324,STARLINK,4,19:18,19:18,19:18,6.89,7
STARLINK-35324,STARLINK,5,20:50,20:50,20:50,9.41,7
STARLINK-35324,STARLINK,6,20:52,20:52,20:52,13.3,7
STARLINK-35324,STARLINK,7,20:54,20:54,20:54,9.67,7
STARLINK-35326,STARLINK,1,20:02,20:02,20:02,12.28,7
STARLINK-35326,STARLINK,2,20:04,20:04,20:04,18.19,7
STARLINK-35326,STARLINK,3,20:06,20:06,20:06,12.92,7
STARLINK-35326,STARLINK,4,21:38,21:38,21:38,5.13,7
STARLINK-35326,STARLINK,5,21:40,21:40,21:40,13.46,7
STARLINK-35326,STARLINK,6,21:42,21:42,21:42,17.93,7
STARLINK-35326,STARLINK,7,21:44,21:44,21:44,11.57,7
STARLINK-35327,STARLINK,1,18:30,18:30,18:30,9.31,7
STARLINK-35327,STARLINK,2,18:32,18:32,18:32,22.84,7
STARLINK-35327,STARLINK,3,18:34,18:34,18:34,30.13,7
STARLINK-35327,STARLINK,4,18:36,18:36,18:36,15.43,7
STARLINK-35327,STARLINK,5,20:10,20:10,20:10,10.48,7
STARLINK-35327,STARLINK,6,20:12,20:12,20:12,15.99,7
STARLINK-35327,STARLINK,7,20:14,20:14,20:14,12.45,7
STARLINK-35328,STARLINK,1,19:36,19:36,19:36,15.23,4
STARLINK-35328,STARLINK,2,19:38,19:38,19:38,35.68,4
STARLINK-35328,STARLINK,3,19:40,19:40,19:40,34.1,4
STARLINK-35328,STARLINK,4,19:42,19:42,19:42,14.25,4
STARLINK-35330,STARLINK,1,19:12,19:12,19:12,10.63,7
STARLINK-35330,STARLINK,2,19:14,19:14,19:14,14.71,7
STARLINK-35330,STARLINK,3,19:16,19:16,19:16,10.95,7
STARLINK-35330,STARLINK,4,20:46,20:46,20:46,10.97,7
STARLINK-35330,STARLINK,5,20:48,20:48,20:48,17.98,7
STARLINK-35330,STARLINK,6,20:50,20:50,20:50,15.27,7
STARLINK-35330,STARLINK,7,20:52,20:52,20:52,6.99,7
STARLINK-35331,STARLINK,1,19:00,19:00,19:00,5.78,6
