# # 3I/ATLAS Optical Spectroscopy - Complete Pipeline Data with Uncertainties (2" FWHM Aperture)
# # Generated: 2025-08-08 19:12:25
# # Author: Rohan Rahatgaonkar, Thomas Puzia
# # Observation Date: 2025-07-03
# # Instrument: Goodman Spectrograph
# # Telescope: SOAR 4.1m
# #
# # DATA PROCESSING PIPELINE:
# # 1. Pre-flux calibration: Extracted spectra, wavelength calibrated
# # 2. Flux calibration: Sensitivity function from CD-32 9927 (Hamuy et al.)
# # 3. Solar analog method: HIP 90136 G2V star for solar normalization  
# # 4. SOLSPEC method: Meftah et al. 2018 solar reference spectrum
# # 5. Normalization: All spectra normalized to 1.0 at 6000Å
# # 6. Smoothing: Gaussian smoothing with 5Å FWHM
# # 7. Uncertainty propagation: CCD noise propagated through entire pipeline
# #
# # COLUMNS:
# # 0  Wavelength (Å)
# # 1  Pre-calibration reflectance (solar analog method)
# # 2  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, solar analog)
# # 3  Flux-calibrated solar analog spectrum (erg s⁻¹ cm⁻² Å⁻¹)
# # 4  Reflectance spectrum (solar analog method)
# # 5  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, SOLSPEC)
# # 6  SOLSPEC interpolated flux (erg s⁻¹ cm⁻² Å⁻¹)
# # 7  Reflectance spectrum (SOLSPEC method)
# # 8  Normalized reflectance (solar analog, norm @ 6000Å)
# # 9  Normalized reflectance (SOLSPEC, norm @ 6000Å)
# # 10 Smoothed normalized reflectance (solar analog, 5Å FWHM)
# # 11 Smoothed normalized reflectance (SOLSPEC, 5Å FWHM)
# # 12 Uncertainty - normalized reflectance (solar analog)
# # 13 Uncertainty - normalized reflectance (SOLSPEC)
# # 14 Uncertainty - smoothed reflectance (solar analog, 5Å FWHM)
# # 15 Uncertainty - smoothed reflectance (SOLSPEC, 5Å FWHM)
# #
# # Wavelength_Å  Pre_Refl_SA  Flux_Comet_SA  Flux_Solar_SA  Refl_SA  Flux_Comet_SOLSPEC  SOLSPEC_Flux  Refl_SOLSPEC  Norm_Refl_SA  Norm_Refl_SOLSPEC  Smooth_Refl_SA  Smooth_Refl_SOLSPEC  Unc_Norm_SA  Unc_Norm_SOLSPEC  Unc_Smooth_SA  Unc_Smooth_SOLSPEC
5347.68  5.507012e-03  6.917907e-16  1.256200e-13  5.507012e-03  6.917907e-16  1.854193e+02  3.730954e-18  8.190006e-01  9.299050e-01  8.190006e-01  9.299050e-01  5.640405e-02  6.315494e-02  5.640405e-02  6.315494e-02
5349.68  5.422224e-03  6.813976e-16  1.256675e-13  5.422224e-03  6.813976e-16  1.813126e+02  3.758138e-18  8.063910e-01  9.366803e-01  8.063910e-01  9.366803e-01  5.598639e-02  6.415358e-02  5.598639e-02  6.415358e-02
5351.68  5.090319e-03  6.478825e-16  1.272774e-13  5.090319e-03  6.478825e-16  1.904938e+02  3.401068e-18  7.570301e-01  8.476840e-01  7.570301e-01  8.476840e-01  5.410486e-02  5.982553e-02  5.410486e-02  5.982553e-02
5353.68  5.333066e-03  6.869363e-16  1.288070e-13  5.333066e-03  6.869363e-16  1.940983e+02  3.539115e-18  7.931314e-01  8.820909e-01  7.931314e-01  8.820909e-01  5.470615e-02  6.004386e-02  5.470615e-02  6.004386e-02
5355.67  5.193423e-03  6.805441e-16  1.310396e-13  5.193423e-03  6.805441e-16  1.987459e+02  3.424191e-18  7.723637e-01  8.534473e-01  7.723637e-01  8.534473e-01  5.353244e-02  5.840136e-02  5.353244e-02  5.840136e-02
5357.67  5.204565e-03  6.832939e-16  1.312874e-13  5.204565e-03  6.832939e-16  1.988204e+02  3.436740e-18  7.740208e-01  8.565749e-01  7.740208e-01  8.565749e-01  5.351438e-02  5.847032e-02  5.351438e-02  5.847032e-02
5359.67  5.068332e-03  6.634983e-16  1.309106e-13  5.068332e-03  6.634983e-16  1.954906e+02  3.394016e-18  7.537603e-01  8.459263e-01  7.537603e-01  8.459263e-01  5.303921e-02  5.879102e-02  5.303921e-02  5.879102e-02
5361.66  5.097332e-03  6.496096e-16  1.274411e-13  5.097332e-03  6.496096e-16  1.903232e+02  3.413192e-18  7.580731e-01  8.507059e-01  7.580731e-01  8.507059e-01  5.403159e-02  5.989255e-02  5.403159e-02  5.989255e-02
5363.66  5.122868e-03  6.440004e-16  1.257109e-13  5.122868e-03  6.440004e-16  1.883551e+02  3.419077e-18  7.618709e-01  8.521726e-01  7.618709e-01  8.521726e-01  5.459499e-02  6.030618e-02  5.459499e-02  6.030618e-02
5365.66  5.355514e-03  6.662951e-16  1.244129e-13  5.355514e-03  6.662951e-16  1.871540e+02  3.560143e-18  7.964699e-01  8.873319e-01  7.964699e-01  8.873319e-01  5.594375e-02  6.149801e-02  5.594375e-02  6.149801e-02
5367.66  5.378823e-03  6.642044e-16  1.234851e-13  5.378823e-03  6.642044e-16  1.882068e+02  3.529120e-18  7.999364e-01  8.795997e-01  7.999364e-01  8.795997e-01  5.630275e-02  6.107795e-02  5.630275e-02  6.107795e-02
5369.65  5.229652e-03  6.326152e-16  1.209670e-13  5.229652e-03  6.326152e-16  1.855606e+02  3.409211e-18  7.777517e-01  8.497137e-01  7.777517e-01  8.497137e-01  5.634260e-02  6.077448e-02  5.634260e-02  6.077448e-02
5371.65  5.177038e-03  6.288853e-16  1.214759e-13  5.177038e-03  6.288853e-16  1.757996e+02  3.577285e-18  7.699270e-01  8.916044e-01  7.699270e-01  8.916044e-01  5.595407e-02  6.398720e-02  5.595407e-02  6.398720e-02
5373.65  5.010787e-03  6.305247e-16  1.258335e-13  5.010787e-03  6.305247e-16  1.766018e+02  3.570318e-18  7.452022e-01  8.898680e-01  7.452022e-01  8.898680e-01  5.404728e-02  6.373409e-02  5.404728e-02  6.373409e-02
5375.64  5.516633e-03  7.083612e-16  1.284046e-13  5.516633e-03  7.083612e-16  1.869719e+02  3.788596e-18  8.204315e-01  9.442718e-01  8.204315e-01  9.442718e-01  5.552890e-02  6.299365e-02  5.552890e-02  6.299365e-02
5377.64  5.619699e-03  7.198238e-16  1.280894e-13  5.619699e-03  7.198238e-16  1.924449e+02  3.740415e-18  8.357593e-01  9.322632e-01  8.357593e-01  9.322632e-01  5.602640e-02  6.157596e-02  5.602640e-02  6.157596e-02
5379.64  5.786599e-03  7.311120e-16  1.263457e-13  5.786599e-03  7.311120e-16  1.910039e+02  3.827733e-18  8.605807e-01  9.540262e-01  8.605807e-01  9.540262e-01  5.714285e-02  6.240233e-02  5.714285e-02  6.240233e-02
5381.63  5.326764e-03  6.713506e-16  1.260335e-13  5.326764e-03  6.713506e-16  1.883835e+02  3.563744e-18  7.921941e-01  8.882295e-01  7.921941e-01  8.882295e-01  5.525277e-02  6.112252e-02  5.525277e-02  6.112252e-02
5383.63  5.689206e-03  7.194939e-16  1.264665e-13  5.689206e-03  7.194939e-16  1.850854e+02  3.887362e-18  8.460965e-01  9.688882e-01  8.460965e-01  9.688882e-01  5.661150e-02  6.389723e-02  5.661150e-02  6.389723e-02
5385.63  6.026618e-03  7.733168e-16  1.283169e-13  6.026618e-03  7.733168e-16  1.864968e+02  4.146541e-18  8.962761e-01  1.033486e+00  8.962761e-01  1.033486e+00  5.744647e-02  6.521806e-02  5.744647e-02  6.521806e-02
5387.63  5.857680e-03  7.492986e-16  1.279173e-13  5.857680e-03  7.492986e-16  1.914625e+02  3.913552e-18  8.711518e-01  9.754158e-01  8.711518e-01  9.754158e-01  5.678908e-02  6.263973e-02  5.678908e-02  6.263973e-02
5389.62  5.378310e-03  6.792539e-16  1.262950e-13  5.378310e-03  6.792539e-16  1.905465e+02  3.564768e-18  7.998600e-01  8.884847e-01  7.998600e-01  8.884847e-01  5.513660e-02  6.043526e-02  5.513660e-02  6.043526e-02
5391.62  5.323405e-03  6.576312e-16  1.235358e-13  5.323405e-03  6.576312e-16  1.892035e+02  3.475788e-18  7.916947e-01  8.663073e-01  7.916947e-01  8.663073e-01  5.555047e-02  6.001551e-02  5.555047e-02  6.001551e-02
5393.62  5.277829e-03  6.485845e-16  1.228885e-13  5.277829e-03  6.485845e-16  1.864127e+02  3.479294e-18  7.849165e-01  8.671812e-01  7.849165e-01  8.671812e-01  5.546215e-02  6.051047e-02  5.546215e-02  6.051047e-02
5395.61  5.059397e-03  6.193645e-16  1.224186e-13  5.059397e-03  6.193645e-16  1.847890e+02  3.351739e-18  7.524315e-01  8.353893e-01  7.524315e-01  8.353893e-01  5.458387e-02  5.988232e-02  5.458387e-02  5.988232e-02
5397.61  5.215033e-03  6.358410e-16  1.219246e-13  5.215033e-03  6.358410e-16  1.787263e+02  3.557625e-18  7.755776e-01  8.867045e-01  7.755776e-01  8.867045e-01  5.532413e-02  6.246684e-02  5.532413e-02  6.246684e-02
5399.61  5.229672e-03  6.344261e-16  1.213128e-13  5.229672e-03  6.344261e-16  1.774527e+02  3.575183e-18  7.777548e-01  8.910807e-01  7.777548e-01  8.910807e-01  5.549930e-02  6.278671e-02  5.549930e-02  6.278671e-02
5401.61  5.059532e-03  6.109819e-16  1.207586e-13  5.059532e-03  6.109819e-16  1.847909e+02  3.306341e-18  7.524516e-01  8.240743e-01  7.524516e-01  8.240743e-01  5.486857e-02  5.935652e-02  5.486857e-02  5.935652e-02
5403.60  5.324255e-03  6.315276e-16  1.186133e-13  5.324255e-03  6.315276e-16  1.797709e+02  3.512958e-18  7.918211e-01  8.755715e-01  7.918211e-01  8.755715e-01  5.657227e-02  6.174676e-02  5.657227e-02  6.174676e-02
5405.60  5.749365e-03  6.810745e-16  1.184608e-13  5.749365e-03  6.810745e-16  1.713097e+02  3.975692e-18  8.550432e-01  9.909038e-01  8.550432e-01  9.909038e-01  5.839803e-02  6.671042e-02  5.839803e-02  6.671042e-02
5407.60  6.011117e-03  7.131450e-16  1.186377e-13  6.011117e-03  7.131450e-16  1.685468e+02  4.231140e-18  8.939709e-01  1.054572e+00  8.939709e-01  1.054572e+00  5.942075e-02  6.903564e-02  5.942075e-02  6.903564e-02
5409.59  6.081221e-03  7.306152e-16  1.201429e-13  6.081221e-03  7.306152e-16  1.744207e+02  4.188811e-18  9.043967e-01  1.044022e+00  9.043967e-01  1.044022e+00  5.925695e-02  6.734137e-02  5.925695e-02  6.734137e-02
5411.59  5.882839e-03  7.097923e-16  1.206547e-13  5.882839e-03  7.097923e-16  1.828906e+02  3.880967e-18  8.748935e-01  9.672945e-01  8.748935e-01  9.672945e-01  5.825438e-02  6.344462e-02  5.825438e-02  6.344462e-02
5413.59  5.754606e-03  7.090632e-16  1.232166e-13  5.754606e-03  7.090632e-16  1.810470e+02  3.916460e-18  8.558227e-01  9.761407e-01  8.558227e-01  9.761407e-01  5.696275e-02  6.401333e-02  5.696275e-02  6.401333e-02
5415.59  5.864830e-03  7.233797e-16  1.233420e-13  5.864830e-03  7.233797e-16  1.847948e+02  3.914503e-18  8.722151e-01  9.756529e-01  8.722151e-01  9.756529e-01  5.731361e-02  6.315231e-02  5.731361e-02  6.315231e-02
5417.58  5.834631e-03  7.248246e-16  1.242280e-13  5.834631e-03  7.248246e-16  1.847547e+02  3.923173e-18  8.677240e-01  9.778139e-01  8.677240e-01  9.778139e-01  5.687753e-02  6.313882e-02  5.687753e-02  6.313882e-02
5419.58  5.905853e-03  7.315283e-16  1.238650e-13  5.905853e-03  7.315283e-16  1.876321e+02  3.898738e-18  8.783160e-01  9.717236e-01  8.783160e-01  9.717236e-01  5.719493e-02  6.232730e-02  5.719493e-02  6.232730e-02
5421.58  5.798669e-03  7.117589e-16  1.227452e-13  5.798669e-03  7.117589e-16  1.904191e+02  3.737855e-18  8.623756e-01  9.316251e-01  8.623756e-01  9.316251e-01  5.700660e-02  6.068775e-02  5.700660e-02  6.068775e-02
5423.57  5.855531e-03  7.112272e-16  1.214625e-13  5.855531e-03  7.112272e-16  1.861974e+02  3.819748e-18  8.708322e-01  9.520361e-01  8.708322e-01  9.520361e-01  5.756915e-02  6.201840e-02  5.756915e-02  6.201840e-02
5425.57  5.851385e-03  7.107333e-16  1.214641e-13  5.851385e-03  7.107333e-16  1.881677e+02  3.777127e-18  8.702155e-01  9.414131e-01  8.702155e-01  9.414131e-01  5.754446e-02  6.133565e-02  5.754446e-02  6.133565e-02
5427.57  5.945845e-03  7.243745e-16  1.218287e-13  5.945845e-03  7.243745e-16  1.891185e+02  3.830267e-18  8.842636e-01  9.546578e-01  8.842636e-01  9.546578e-01  5.782972e-02  6.147933e-02  5.782972e-02  6.147933e-02
5429.57  6.143549e-03  7.476149e-16  1.216910e-13  6.143549e-03  7.476149e-16  1.829010e+02  4.087539e-18  9.136662e-01  1.018781e+00  9.136662e-01  1.018781e+00  5.865947e-02  6.436020e-02  5.865947e-02  6.436020e-02
5431.56  6.008681e-03  7.310530e-16  1.216661e-13  6.008681e-03  7.310530e-16  1.797677e+02  4.066654e-18  8.936085e-01  1.013575e+00  8.936085e-01  1.013575e+00  5.807523e-02  6.484293e-02  5.807523e-02  6.484293e-02
5433.56  5.851769e-03  7.149690e-16  1.221800e-13  5.851769e-03  7.149690e-16  1.756486e+02  4.070451e-18  8.702727e-01  1.014521e+00  8.702727e-01  1.014521e+00  5.722260e-02  6.570541e-02  5.722260e-02  6.570541e-02
5435.56  5.850247e-03  7.182141e-16  1.227664e-13  5.850247e-03  7.182141e-16  1.803934e+02  3.981377e-18  8.700464e-01  9.923206e-01  8.700464e-01  9.923206e-01  5.698873e-02  6.403207e-02  5.698873e-02  6.403207e-02
5437.55  5.246371e-03  6.559213e-16  1.250238e-13  5.246371e-03  6.559213e-16  1.818492e+02  3.606951e-18  7.802381e-01  8.989984e-01  7.802381e-01  8.989984e-01  5.382825e-02  6.119673e-02  5.382825e-02  6.119673e-02
5439.55  5.741992e-03  7.274107e-16  1.266826e-13  5.741992e-03  7.274107e-16  1.903901e+02  3.820632e-18  8.539467e-01  9.522565e-01  8.539467e-01  9.522565e-01  5.542954e-02  6.088053e-02  5.542954e-02  6.088053e-02
5441.55  5.559470e-03  7.023955e-16  1.263422e-13  5.559470e-03  7.023955e-16  1.962812e+02  3.578516e-18  8.268022e-01  8.919113e-01  8.268022e-01  8.919113e-01  5.473473e-02  5.818559e-02  5.473473e-02  5.818559e-02
5443.55  5.368642e-03  6.701255e-16  1.248222e-13  5.368642e-03  6.701255e-16  1.957949e+02  3.422590e-18  7.984222e-01  8.530482e-01  7.984222e-01  8.530482e-01  5.429795e-02  5.721212e-02  5.429795e-02  5.721212e-02
5445.54  5.657059e-03  6.923828e-16  1.223927e-13  5.657059e-03  6.923828e-16  1.869376e+02  3.703817e-18  8.413155e-01  9.231414e-01  8.413155e-01  9.231414e-01  5.610647e-02  6.068133e-02  5.610647e-02  6.068133e-02
5447.54  5.728694e-03  7.022390e-16  1.225827e-13  5.728694e-03  7.022390e-16  1.793907e+02  3.914578e-18  8.519691e-01  9.756717e-01  8.519691e-01  9.756717e-01  5.632731e-02  6.356933e-02  5.632731e-02  6.356933e-02
5449.54  5.566749e-03  6.900412e-16  1.239577e-13  5.566749e-03  6.900412e-16  1.821004e+02  3.789345e-18  8.278846e-01  9.444585e-01  8.278846e-01  9.444585e-01  5.528596e-02  6.216828e-02  5.528596e-02  6.216828e-02
5451.53  5.355638e-03  6.679753e-16  1.247237e-13  5.355638e-03  6.679753e-16  1.937550e+02  3.447526e-18  7.964884e-01  8.592633e-01  7.964884e-01  8.592633e-01  5.419232e-02  5.765242e-02  5.419232e-02  5.765242e-02
5453.53  5.368519e-03  6.675226e-16  1.243402e-13  5.368519e-03  6.675226e-16  1.973534e+02  3.382372e-18  7.984039e-01  8.430243e-01  7.984039e-01  8.430243e-01  5.432532e-02  5.656414e-02  5.432532e-02  5.656414e-02
5455.53  5.739118e-03  7.052607e-16  1.228866e-13  5.739118e-03  7.052607e-16  1.810970e+02  3.894381e-18  8.535193e-01  9.706378e-01  8.535193e-01  9.706378e-01  5.623251e-02  6.299722e-02  5.623251e-02  6.299722e-02
5457.52  5.947401e-03  7.318945e-16  1.230612e-13  5.947401e-03  7.318945e-16  1.828895e+02  4.001840e-18  8.844951e-01  9.974207e-01  8.844951e-01  9.974207e-01  5.701962e-02  6.329981e-02  5.701962e-02  6.329981e-02
5459.52  5.976124e-03  7.419909e-16  1.241592e-13  5.976124e-03  7.419909e-16  1.874899e+02  3.957497e-18  8.887667e-01  9.863687e-01  8.887667e-01  9.863687e-01  5.680695e-02  6.205272e-02  5.680695e-02  6.205272e-02
5461.52  6.159392e-03  7.624981e-16  1.237944e-13  6.159392e-03  7.624981e-16  1.970875e+02  3.868830e-18  9.160222e-01  9.642692e-01  9.160222e-01  9.642692e-01  5.759503e-02  5.964889e-02  5.759503e-02  5.964889e-02
5463.52  5.785036e-03  7.096685e-16  1.226731e-13  5.785036e-03  7.096685e-16  1.874848e+02  3.785206e-18  8.603483e-01  9.434268e-01  8.603483e-01  9.434268e-01  5.629239e-02  6.082172e-02  5.629239e-02  6.082172e-02
5465.51  5.733258e-03  7.042618e-16  1.228380e-13  5.733258e-03  7.042618e-16  1.837491e+02  3.832735e-18  8.526477e-01  9.552731e-01  8.526477e-01  9.552731e-01  5.596238e-02  6.179983e-02  5.596238e-02  6.179983e-02
5467.51  5.213573e-03  6.477644e-16  1.242458e-13  5.213573e-03  6.477644e-16  1.856519e+02  3.489134e-18  7.753604e-01  8.696337e-01  7.753604e-01  8.696337e-01  5.338989e-02  5.910480e-02  5.338989e-02  5.910480e-02
5469.51  5.233777e-03  6.517572e-16  1.245290e-13  5.233777e-03  6.517572e-16  1.888740e+02  3.450752e-18  7.783652e-01  8.600672e-01  7.783652e-01  8.600672e-01  5.337291e-02  5.819712e-02  5.337291e-02  5.819712e-02
5471.50  5.647218e-03  6.995493e-16  1.238750e-13  5.647218e-03  6.995493e-16  1.921177e+02  3.641253e-18  8.398519e-01  9.075480e-01  8.398519e-01  9.075480e-01  5.526440e-02  5.884095e-02  5.526440e-02  5.884095e-02
5473.50  5.811325e-03  7.038794e-16  1.211220e-13  5.811325e-03  7.038794e-16  1.888600e+02  3.726991e-18  8.642579e-01  9.289173e-01  8.642579e-01  9.289173e-01  5.668044e-02  5.999140e-02  5.668044e-02  5.999140e-02
5475.50  5.622048e-03  6.690176e-16  1.189989e-13  5.622048e-03  6.690176e-16  1.820589e+02  3.674732e-18  8.361086e-01  9.158923e-01  8.361086e-01  9.158923e-01  5.645460e-02  6.094161e-02  5.645460e-02  6.094161e-02
5477.50  5.616879e-03  6.683892e-16  1.189966e-13  5.616879e-03  6.683892e-16  1.756790e+02  3.804604e-18  8.353399e-01  9.482616e-01  8.353399e-01  9.482616e-01  5.640500e-02  6.309679e-02  5.640500e-02  6.309679e-02
5479.49  5.507180e-03  6.594066e-16  1.197358e-13  5.507180e-03  6.594066e-16  1.799946e+02  3.663481e-18  8.190256e-01  9.130880e-01  8.190256e-01  9.130880e-01  5.571055e-02  6.121623e-02  5.571055e-02  6.121623e-02
5481.49  5.485677e-03  6.653167e-16  1.212825e-13  5.485677e-03  6.653167e-16  1.850393e+02  3.595543e-18  8.158276e-01  8.961551e-01  8.158276e-01  8.961551e-01  5.516919e-02  5.972054e-02  5.516919e-02  5.972054e-02
5483.49  5.144295e-03  6.261898e-16  1.217251e-13  5.144295e-03  6.261898e-16  1.896179e+02  3.302377e-18  7.650575e-01  8.230863e-01  7.650575e-01  8.230863e-01  5.355372e-02  5.683888e-02  5.355372e-02  5.683888e-02
5485.48  5.289353e-03  6.518873e-16  1.232452e-13  5.289353e-03  6.518873e-16  1.926301e+02  3.384140e-18  7.866304e-01  8.434649e-01  7.866304e-01  8.434649e-01  5.371077e-02  5.679001e-02  5.371077e-02  5.679001e-02
5487.48  5.190025e-03  6.389949e-16  1.231198e-13  5.190025e-03  6.389949e-16  1.894518e+02  3.372863e-18  7.718584e-01  8.406542e-01  7.718584e-01  8.406542e-01  5.326228e-02  5.723472e-02  5.326228e-02  5.723472e-02
5489.48  5.524756e-03  6.794431e-16  1.229816e-13  5.524756e-03  6.794431e-16  1.850095e+02  3.672478e-18  8.216395e-01  9.153304e-01  8.216395e-01  9.153304e-01  5.466200e-02  6.002801e-02  5.466200e-02  6.002801e-02
5491.48  5.640949e-03  6.923570e-16  1.227377e-13  5.640949e-03  6.923570e-16  1.834369e+02  3.774360e-18  8.389196e-01  9.407235e-01  8.389196e-01  9.407235e-01  5.518680e-02  6.098240e-02  5.518680e-02  6.098240e-02
5493.47  5.640961e-03  6.918931e-16  1.226552e-13  5.640961e-03  6.918931e-16  1.850395e+02  3.739163e-18  8.389214e-01  9.319512e-01  8.389214e-01  9.319512e-01  5.518963e-02  6.041546e-02  5.518963e-02  6.041546e-02
5495.47  5.618988e-03  6.890058e-16  1.226210e-13  5.618988e-03  6.890058e-16  1.881097e+02  3.662787e-18  8.356536e-01  9.129152e-01  8.356536e-01  9.129152e-01  5.507792e-02  5.929851e-02  5.507792e-02  5.929851e-02
5497.47  5.775750e-03  7.089291e-16  1.227423e-13  5.775750e-03  7.089291e-16  1.844497e+02  3.843483e-18  8.589672e-01  9.579518e-01  8.589672e-01  9.579518e-01  5.566400e-02  6.115037e-02  5.566400e-02  6.115037e-02
5499.46  5.945762e-03  7.281413e-16  1.224639e-13  5.945762e-03  7.281413e-16  1.941740e+02  3.749942e-18  8.842513e-01  9.346376e-01  8.842513e-01  9.346376e-01  5.640350e-02  5.869767e-02  5.640350e-02  5.869767e-02
5501.46  5.990043e-03  7.274353e-16  1.214408e-13  5.990043e-03  7.274353e-16  1.891738e+02  3.845329e-18  8.908368e-01  9.584118e-01  8.908368e-01  9.584118e-01  5.682500e-02  6.019015e-02  5.682500e-02  6.019015e-02
5503.46  5.611935e-03  6.759840e-16  1.204547e-13  5.611935e-03  6.759840e-16  1.919346e+02  3.521950e-18  8.346048e-01  8.778129e-01  8.346048e-01  8.778129e-01  5.552882e-02  5.756062e-02  5.552882e-02  5.756062e-02
5505.46  5.572137e-03  6.696975e-16  1.201868e-13  5.572137e-03  6.696975e-16  1.854381e+02  3.611434e-18  8.286860e-01  9.001159e-01  8.286860e-01  9.001159e-01  5.542638e-02  5.932777e-02  5.542638e-02  5.932777e-02
5507.45  5.363893e-03  6.432018e-16  1.199132e-13  5.363893e-03  6.432018e-16  1.879604e+02  3.422007e-18  7.977159e-01  8.529029e-01  7.977159e-01  8.529029e-01  5.459175e-02  5.755287e-02  5.459175e-02  5.755287e-02
5509.45  5.833605e-03  6.984660e-16  1.197315e-13  5.833605e-03  6.984660e-16  1.867896e+02  3.739320e-18  8.675714e-01  9.319903e-01  8.675714e-01  9.319903e-01  5.655433e-02  5.981996e-02  5.655433e-02  5.981996e-02
5511.45  6.001527e-03  7.172860e-16  1.195172e-13  6.001527e-03  7.172860e-16  1.884977e+02  3.805278e-18  8.925447e-01  9.484296e-01  8.925447e-01  9.484296e-01  5.726047e-02  5.988423e-02  5.726047e-02  5.988423e-02
5513.44  5.975441e-03  7.166655e-16  1.199352e-13  5.975441e-03  7.166655e-16  1.817650e+02  3.942813e-18  8.886652e-01  9.827089e-01  8.886652e-01  9.827089e-01  5.699637e-02  6.203996e-02  5.699637e-02  6.203996e-02
5515.44  6.309594e-03  7.670256e-16  1.215650e-13  6.309594e-03  7.670256e-16  1.815190e+02  4.225594e-18  9.383603e-01  1.053189e+00  9.383603e-01  1.053189e+00  5.787382e-02  6.386710e-02  5.787382e-02  6.386710e-02
5517.44  6.246693e-03  7.674566e-16  1.228581e-13  6.246693e-03  7.674566e-16  1.875059e+02  4.092972e-18  9.290056e-01  1.020135e+00  9.290056e-01  1.020135e+00  5.727484e-02  6.184689e-02  5.727484e-02  6.184689e-02
5519.44  6.130962e-03  7.557047e-16  1.232604e-13  6.130962e-03  7.557047e-16  1.933374e+02  3.908734e-18  9.117942e-01  9.742151e-01  9.117942e-01  9.742151e-01  5.672273e-02  5.961961e-02  5.672273e-02  5.961961e-02
5521.43  6.138140e-03  7.562686e-16  1.232081e-13  6.138140e-03  7.562686e-16  1.917523e+02  3.943988e-18  9.128616e-01  9.830017e-01  9.128616e-01  9.830017e-01  5.679010e-02  6.015815e-02  5.679010e-02  6.015815e-02
5523.43  6.243335e-03  7.644185e-16  1.224375e-13  6.243335e-03  7.644185e-16  1.909072e+02  4.004136e-18  9.285063e-01  9.979930e-01  9.285063e-01  9.979930e-01  5.742109e-02  6.069933e-02  5.742109e-02  6.069933e-02
5525.43  6.020005e-03  7.267112e-16  1.207161e-13  6.020005e-03  7.267112e-16  1.874269e+02  3.877304e-18  8.952926e-01  9.663814e-01  8.952926e-01  9.663814e-01  5.697220e-02  6.053349e-02  5.697220e-02  6.053349e-02
5527.42  5.548423e-03  6.592663e-16  1.188205e-13  5.548423e-03  6.592663e-16  1.811008e+02  3.640328e-18  8.251592e-01  9.073175e-01  8.251592e-01  9.073175e-01  5.552968e-02  6.019583e-02  5.552968e-02  6.019583e-02
5529.42  5.512357e-03  6.560881e-16  1.190213e-13  5.512357e-03  6.560881e-16  1.802212e+02  3.640460e-18  8.197954e-01  9.073504e-01  8.197954e-01  9.073504e-01  5.530254e-02  6.033947e-02  5.530254e-02  6.033947e-02
5531.42  5.371284e-03  6.445671e-16  1.200024e-13  5.371284e-03  6.445671e-16  1.822716e+02  3.536300e-18  7.988152e-01  8.813895e-01  7.988152e-01  8.813895e-01  5.441218e-02  5.919953e-02  5.441218e-02  5.919953e-02
5533.41  5.720689e-03  6.855582e-16  1.198384e-13  5.720689e-03  6.855582e-16  1.895537e+02  3.616697e-18  8.507785e-01  9.014275e-01  8.507785e-01  9.014275e-01  5.585826e-02  5.830221e-02  5.585826e-02  5.830221e-02
5535.41  5.921796e-03  7.085034e-16  1.196433e-13  5.921796e-03  7.085034e-16  1.858272e+02  3.812699e-18  8.806871e-01  9.502793e-01  8.806871e-01  9.502793e-01  5.669172e-02  6.023208e-02  5.669172e-02  6.023208e-02
5537.41  5.884674e-03  7.060279e-16  1.199774e-13  5.884674e-03  7.060279e-16  1.865187e+02  3.785293e-18  8.751664e-01  9.434486e-01  8.751664e-01  9.434486e-01  5.642957e-02  5.990158e-02  5.642957e-02  5.990158e-02
5539.41  5.700876e-03  6.916687e-16  1.213267e-13  5.700876e-03  6.916687e-16  1.872700e+02  3.693430e-18  8.478320e-01  9.205526e-01  8.478320e-01  9.205526e-01  5.532592e-02  5.916694e-02  5.532592e-02  5.916694e-02
5541.40  5.792427e-03  7.044620e-16  1.216178e-13  5.792427e-03  7.044620e-16  1.920658e+02  3.667817e-18  8.614473e-01  9.141687e-01  8.614473e-01  9.141687e-01  5.564407e-02  5.813104e-02  5.564407e-02  5.813104e-02
5543.40  5.864097e-03  7.131158e-16  1.216071e-13  5.864097e-03  7.131158e-16  1.892557e+02  3.768002e-18  8.721060e-01  9.391388e-01  8.721060e-01  9.391388e-01  5.594362e-02  5.928900e-02  5.594362e-02  5.928900e-02
5545.40  6.135845e-03  7.465349e-16  1.216678e-13  6.135845e-03  7.465349e-16  1.903338e+02  3.922239e-18  9.125204e-01  9.775811e-01  9.125204e-01  9.775811e-01  5.702544e-02  6.007270e-02  5.702544e-02  6.007270e-02
5547.39  6.207122e-03  7.584989e-16  1.221982e-13  6.207122e-03  7.584989e-16  1.898618e+02  3.995005e-18  9.231207e-01  9.957172e-01  9.231207e-01  9.957172e-01  5.716343e-02  6.061785e-02  5.716343e-02  6.061785e-02
5549.39  6.233174e-03  7.677886e-16  1.231778e-13  6.233174e-03  7.677886e-16  1.916605e+02  4.005982e-18  9.269952e-01  9.984533e-01  9.269952e-01  9.984533e-01  5.700422e-02  6.035341e-02  5.700422e-02  6.035341e-02
